"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Målestasjonsnummer";"Med-retning (fra)";"Mot-retning (fra)";"Kilde";"Registreringsnivå";"Trafikantgruppe";"Status";"Stedsnavn";"Antall kjørefelt";"Sist oppdatert fra NorTraf";"Prosjektreferanse";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"370103551";"482";"13";"2016-08-10";"2018-01-01T01:11:53";"1601445";"ORKANGER";"HALSA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VINJEØRA NY";"2";"2016-08-10";;;"Hemne";"Trøndelag";"MIDT";"Trøndelag";"RUTE4B 2010-2019,RUTE4B 2014-2023";"1506 Surnadal 2005-2010,1506 Surnadal 2010-2016,1506 Surnadal 2016-2021";"5000 Ev39 hp5 m5212";"50";"0";"E";"V";"39";"5";"5";"5212";;"72246 0.376019059996678 0.376019059996678 WITH N/A ";"POINT Z (194924.87429 7021944.52225 3.61482)";"32633"
"370103553";"482";"7";"2016-11-30";"2016-11-30T03:03:59";"1500117";"Skei";"Halsa";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Øye N.";"2";"2016-11-30";;;"Surnadal";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1506 Surnadal 2005-2010,1506 Surnadal 2010-2016,1506 Surnadal 2016-2021";"1500 Fv65 hp5 m601";"15";"0";"F";"V";"65";"5";"5";"601";;"249585 0.582808127685261 0.582808127685261 WITH N/A ";"POINT Z (181672.06645 6999325.50398 23.96972)";"32633"
"370103554";"482";"9";"2016-09-04";"2018-01-01T01:11:53";"1602315";"STØREN";"TRONDHEIM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HORG";"2";"2016-09-04";;;"Melhus";"Trøndelag";"MIDT";"Trøndelag";"RUTE6A 2010-2019,RUTE6A 2014-2023";"1604 GauldalOppdal 2008-2013,1604 GauldalOppdal 2013-2018,E1651 Tunnel Trøndelag 2016-2020";"5000 Ev6 hp7 m7538";"50";"0";"E";"V";"6";"7";"7";"7538";;"72808 0.97686506081926 0.97686506081926 WITH N/A ";"POINT Z (260940.19666 7009854.6055 41.7)";"32633"
"370103564";"482";"4";"2017-06-10";"2018-01-16T15:43:25";"1100323";"MARIERO";"ÅSEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BREIDABLIKKVEIEN";"2";"2017-06-10";;"POINT (-32229.35 6569821.2 38.73)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv393 hp1 m352";"11";"0";"F";"V";"393";"1";"1";"352";;"320184 0.349219805473535 0.349219805473535 WITH N/A RIGHT";"POINT Z (-32231.83575 6569814.65573 38.62715)";"32633"
"370103565";"482";"6";"2017-08-15";"2018-01-16T15:43:25";"1100325";"Hillevåg X Rv44";"Auglendsmyra X Fv393";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"V/KILDEN";"2";"2017-08-15";;"POINT (-31731.99 6571104.67 27.95)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv394 hp1 m195";"11";"0";"F";"V";"394";"1";"1";"195";;"320190 0.11011667303024 0.11011667303024 WITH N/A LEFT";"POINT Z (-31733.61011 6571113.69966 27.53664)";"32633"
"370103575";"482";"4";"2016-09-14";"2016-09-14T04:02:20";"100184";"FREDRIKSTAD";"SKJEBERG ST";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAKKESTADSVINGEN ØST";"2";"2016-09-14";;;"Fredrikstad";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv110 hp1 m672";"1";"0";"F";"V";"110";"1";"1";"672";;"971804 0.0696591878936499 0.0696591878936499 WITH N/A ";"POINT Z (271086.76868 6570164.88206 15.09618)";"32633"
"370103577";"482";"7";"2018-01-05";"2018-01-05T03:01:19";"100202";"MOSS";"LILLESTRØM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RØDSUND NORD";"2";"2018-01-05";;;"Våler";"Østfold";"ØST";"Østfold";"";"0102 ØSTFOLD NORD 2014-2019";"0100 Fv120 hp5 m1716";"1";"0";"F";"V";"120";"5";"5";"1716";;"971819 0.625138041266991 0.625138041266991 WITH N/A ";"POINT Z (261574.3997 6600630.95298 27.1)";"32633"
"370103580";"482";"5";"2017-07-01";"2017-08-08T15:51:15";"100245";"SVERIGE";"OSLO";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FERIEHJEMVEIEN";"4";"2017-07-01";;;"Sarpsborg";"Østfold";"ØST";"Østfold";"RUTE1 2014-2023";"0103 Østfold sør 2016-2021";"0100 Ev6 hp3 m3166";"1";"0";"E";"V";"6";"3";"3";"3166";;"1718862 0.585618552337714 0.585618552337714 WITH N/A ";"POINT Z (281811.59541 6569073.36724 15.72909)";"32633"
"370103581";"482";"3";"2017-04-08";"2017-09-21T14:38:14";"100248";"MOSSIKHUSET";"ØREBEKK";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ÅLEKILENE";"2";"2017-04-08";;;"Fredrikstad";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv117 hp2 m5707";"1";"0";"F";"V";"117";"2";"2";"5707";;"971813 0.616932920128309 0.616932920128309 WITH N/A ";"POINT Z (265339.5238 6570565.35532 3.13904)";"32633"
"370103583";"482";"3";"2017-05-10";"2017-05-10T04:01:01";"100266";"FRA BREDSAND";"FRA LARKOLLEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RYGGE RÅDHUS";"2";"2017-05-10";;;"Rygge";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv119 hp3 m552";"1";"0";"F";"V";"119";"3";"3";"552";;"971546 0.0566598019845813 0.0566598019845813 WITH N/A ";"POINT Z (255611.32284 6592903.28606 43.0915)";"32633"
"370103584";"482";"3";"2017-09-06";"2017-09-06T04:01:12";"101022";"TIGERPLASSEN X19";"AKERSHUS GRENSE";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TROLLDALEN";"2";"2017-09-06";;;"Moss";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv311 hp1 m585";"1";"0";"F";"V";"311";"1";"1";"585";;"971599 0.172080295498636 0.172080295498636 WITH N/A ";"POINT Z (255590.66279 6597979.18216 28.86382)";"32633"
"370103602";"482";"5";"2017-12-05";"2017-12-05T03:01:47";"209540";"Nordby";"XE6";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"Grønvold bussholdeplass";"2";"2017-12-05";;;"Ullensaker";"Akershus";"ØST";"Akershus";"";"0205 Romerike Midt 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0200 Fv174 hp1 m11500";"2";"0";"F";"V";"174";"1";"1";"11500";;"2744461 0.74537037037037 0.74537037037037 WITH N/A ";"POINT Z (287395.15283 6675926.67192 200.46668)";"32633"
"370103609";"482";"6";"2015-08-12";"2018-01-01T01:11:53";"1602101";"RØROS";"OS I ØSTERDALEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HAVSJØEN HEDMARK GR";"2";"2015-08-12";;;"Røros";"Trøndelag";"MIDT";"Trøndelag";"";"1605 Røros 2008-2013,1605 Røros 2013-2020";"5000 Fv30 hp7 m2967";"50";"0";"F";"V";"30";"7";"7";"2967";;"72822 0.489096487945294 0.489096487945294 WITH N/A ";"POINT Z (311060.40922 6941619.36279 638.24475)";"32633"
"370103610";"482";"4";"2015-08-12";"2018-01-01T01:11:53";"1602112";"STØREN";"RØROS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HALTDALEN EVENMOEN";"2";"2015-08-12";;;"Holtålen";"Trøndelag";"MIDT";"Trøndelag";"";"1605 Røros 2008-2013,1605 Røros 2013-2020";"5000 Fv30 hp2 m29832";"50";"0";"F";"V";"30";"2";"2";"29832";;"72275 0.55950437706253 0.55950437706253 WITH N/A ";"POINT Z (303458.86363 6983545.41172 259.87644)";"32633"
"370103620";"482";"5";"2016-02-25";"2017-07-03T09:51:46";"200120";"OSLO";"ØVERLAND";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LYSAKERELVA";"2";"2016-02-25";;;"Bærum";"Akershus";"ØST";"Akershus";"";"0201 ASKER OG BÆRUM 2013-2018,0210 Drift Elektro veglyskontrakt Oslo og Akershus,0201 ASKER OG BÆRUM 2018-2023";"0200 Fv168 hp1 m11";"2";"0";"F";"V";"168";"1";"1";"11";;"444290 0.00221667703381665 0.00221667703381665 WITH N/A ";"POINT Z (256230.68249 6654186.85876 126.08235)";"32633"
"370103625";"482";"5";"2015-11-10";"2015-11-10T03:03:33";"200213";"KOLSÅS";"E16";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ØKRIVEIEN";"2";"2015-11-10";;;"Bærum";"Akershus";"ØST";"Akershus";"";"0201 ASKER OG BÆRUM 2013-2018,0201 ASKER OG BÆRUM 2018-2023";"0200 Fv160 hp1 m10200";"2";"0";"F";"V";"160";"1";"1";"10200";;"443609 0.31687093716563 0.31687093716563 WITH N/A ";"POINT Z (247155.58231 6651560.29806 77.72909)";"32633"
"370103629";"482";"5";"2016-07-07";"2016-09-22T14:36";"202049";"DRØBAK";"EV 6";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KORSEGAARDEN VEST";"2";"2016-07-07";;;"Ås";"Akershus";"ØST";"Akershus";"";"0203 FOLLO 2015-2020,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0200 Fv152 hp1 m8900";"2";"0";"F";"V";"152";"1";"1";"8900";;"443507 0.920196560625269 0.920196560625269 WITH N/A ";"POINT Z (259894.05703 6621367.80639 87.9771)";"32633"
"370103631";"482";"7";"2016-07-07";"2017-01-23T10:59:40";"202077";"RUNDKJ. FV.383.01";"KJELLER";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKEDSMO STRANDEN";"2";"2016-07-07";;;"Skedsmo";"Akershus";"ØST";"Akershus";"RUTE1 2014-2023";"0205 ROMERIKE MIDT 2011-2016,0205 Romerike Midt 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0200 Rv22 hp2 m1300";"2";"0";"R";"V";"22";"2";"2";"1300";;"443403 0.249266297297947 0.249266297297947 WITH N/A ";"POINT Z (277893.36871 6655638.78007 107.06619)";"32633"
"370103633";"482";"4";"2017-11-03";"2017-11-03T03:01:21";"202087";"OSLO";"KOLSÅS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BÆRUM HAUGER SKOLE";"2";"2017-11-03";;;"Bærum";"Akershus";"ØST";"Akershus";"";"0201 ASKER OG BÆRUM 2013-2018,0210 Drift Elektro veglyskontrakt Oslo og Akershus,0201 ASKER OG BÆRUM 2018-2023";"0200 Fv160 hp1 m7700";"2";"0";"F";"V";"160";"1";"1";"7700";;"443607 0.644121170622798 0.644121170622798 WITH N/A ";"POINT Z (248930.2071 6650005.1929 57.11153)";"32633"
"370103643";"482";"3";"2016-06-30";"2017-07-03T09:51:46";"202177";"OSLO GR";"ØSTERÅS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"GRINI";"2";"2016-06-30";;;"Bærum";"Akershus";"ØST";"Akershus";"";"0201 ASKER OG BÆRUM 2013-2018,0210 Drift Elektro veglyskontrakt Oslo og Akershus,0201 ASKER OG BÆRUM 2018-2023";"0200 Fv168 hp1 m1405";"2";"0";"F";"V";"168";"1";"1";"1405";;"444290 0.283873852877482 0.283873852877482 WITH N/A ";"POINT Z (254921.77599 6653849.04939 139.1178)";"32633"
"370103655";"482";"2";"2017-04-06";"2017-04-06T04:06:55";"1800110";"MOSHEIM";"BRØNNØYSUND";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MOSHEIM";"2";"2017-04-06";;;"Brønnøy";"Nordland";"NORD";"Nordland vegavdeling";"";"1801 HELGELANDSKYSTEN 2013-2018,5001 Helgeland 2014-2019,1801 HELGELANDSKYSTEN 2018-2023";"1800 Fv76 hp7 m90";"18";"0";"F";"V";"76";"7";"7";"90";;"885274 0.0314865219531873 0.0314865219531873 WITH N/A ";"POINT Z (372599.31115 7266459.58971 10.12)";"32633"
"370103657";"482";"2";"2016-12-09";"2017-07-05T11:30:24";"1800140";"MELBU";"SENTRUM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STOKMARKNES";"2";"2016-12-09";;;"Hadsel";"Nordland";"NORD";"Midtre Hålogaland vegavdeling";"";"1810 VESTERÅLEN 2015-2021,1822 1810-03 Vinterdrift Vesterålen Midt 2015-2021,5003 Lofoten_Vesterålen 2014-2019,1824 1810-05 Vesterålen Brøytestikk 2015-2021,1825 1810-06 Drenering Vesterålen 2016-2021,1826 1810-07 Faste dekker Vesterålen 2016-2021,1828 1810-09 Skilt-rekkverk Vesterålen 2016-2021,1827 1810-08 Grønt-renhold Vesterålen 2016-2021";"1800 Fv82 hp4 m1986";"18";"0";"F";"V";"82";"4";"4";"1986";;"885952 0.00651929974228607 0.00651929974228607 WITH N/A ";"POINT Z (498037.4821 7605171.01146 4.44585)";"32633"
"370103658";"482";"3";"2017-08-16";"2017-08-16T04:01:11";"1800150";"KABELVÅG";"X RV.816";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RØRVIKSKARET";"2";"2017-08-16";;;"Vågan";"Nordland";"NORD";"Midtre Hålogaland vegavdeling";"RUTE8A 2010-2019,RUTE8A 2014-2023";"1893 Vinterdrift Lofoten øst 2014-2020,1809 LOFOTEN 2014-2020,5003 Lofoten_Vesterålen 2014-2019,1894 Brøytestikk Lofoten 2014-2020,1895 Skilt-rekkverk-ferister Lofoten 2015-2020,1896 Dekkevedlikehold Lofoten 2015-2020,1897 Drenering-trafikkberedskap Lofoten 2015-2020,1898 Grøntskjøtsel-renovasjon Lofoten 2015-2020,1899 Renhold Lofoten 2015-2020";"1800 Ev10 hp26 m7847";"18";"0";"E";"V";"10";"26";"26";"7847";;"885957 0.276196843833025 0.276196843833025 WITH N/A ";"POINT Z (471222.22783 7566740.71568 13.03329)";"32633"
"370103659";"482";"3";"2016-06-14";"2016-06-14T04:02:24";"1800163";"KJELLEIDET";"KVEINSJØ";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LYSFJORDMANA";"2";"2016-06-14";;;"Bindal";"Nordland";"NORD";"Nordland vegavdeling";"";"1801 HELGELANDSKYSTEN 2013-2018,5001 Helgeland 2014-2019,1801 HELGELANDSKYSTEN 2018-2023";"1800 Fv17 hp6 m5050";"18";"0";"F";"V";"17";"6";"6";"5050";;"885971 0.544095132402703 0.544095132402703 WITH N/A ";"POINT Z (363451.88566 7222911.12851 101.05122)";"32633"
"370103673";"482";"11";"2016-06-29";"2018-01-01T00:32:19";"700021";"DRAMMEN";"ARENDAL";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VASSBOTN BRUA";"4";"2016-06-29";;;"Larvik";"Vestfold";"SØR";"Vestfold";"RUTE3 2010-2019,RUTE3 2014-2023";"0702 Vestfold syd 2014-2019,0706 Vestfold elektro 2013-2018,0707 Vestfold veglys 2016-2021,0706 Vestfold elektro 2018-2023,0702 Vestfold vest 2019-2027";"0700 Ev18 hp17 m2083";"7";"0";"E";"V";"18";"17";"17";"2083";;"2014318 0.333128457283344 0.333128457283344 WITH N/A ";"POINT Z (209276.66017 6559202.0179 113.35737)";"32633"
"370103676";"482";"10";"2016-11-30";"2016-11-30T03:02:27";"1500192";"Oppdal";"Sunndalsøra";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Holssanden";"2";"2016-11-30";;;"Sunndal";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"RUTE6E 2010-2019,RUTE6E 2014-2023";"1505 IndreNordmøre 2007-2012,1505 IndreNordmøre 2012-2015,1505 Indre Nordmøre 2015-2023";"1500 Rv70 hp1 m33906";"15";"0";"R";"V";"70";"1";"1";"33906";;"249015 0.607065724254936 0.607065724254936 WITH N/A ";"POINT Z (174460.1783 6963846.91695 17.49772)";"32633"
"370103682";"482";"5";"2018-01-04";"2018-01-09T08:35:50";"1900001";"Tromsdalen";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"TROMSØBRUA SYKKEL";"2";"2018-01-04";;;"Tromsø";"Troms";"NORD";"Troms vegavdeling";"";"1905 TROMSØ 2016-2021,5005 Troms 2017-2022";"1900 Fv862 hp1 m1705";"19";"0";"F";"V";"862";"1";"1";"1705";;"1125914 0.799777594052129 0.799777594052129 WITH N/A ";"POINT Z (653770.9724 7732296.73313 7.88554)";"32633"
"370103690";"482";"2";"2013-03-15";"2018-01-01T01:11:53";"1640311";"ORKANGER";"HITRA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HITRATUNNELEN FRA HITRA";"2";"2013-03-15";;;"Snillfjord";"Trøndelag";"MIDT";"Trøndelag";"";"1602 Hitra 2009-2014,1602 Hitra 2014-2019,E1651 Tunnel Trøndelag 2016-2020";"5000 Fv714 hp5 m12098";"50";"0";"F";"V";"714";"5";"5";"12098";;"72348 0.998412089125479 0.998412089125479 WITH N/A ";"POINT Z (206390.08779 7055020.40368 -264)";"32633"
"370103694";"482";"4";"2014-08-22";"2016-03-02T12:52:56";"1204365";"PALMAFOSSEN AUST";"BRYNAGJELET AUST";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"PALMAFOSSEN AUST";"3";"2014-08-22";;;"Voss";"Hordaland";"VEST";"Hordaland";"RUTE4C 2010-2019,RUTE4C 2014-2023";"1206 VOSS 2009-2014,1206 Voss 2014-2019,1261 Voss og Hardanger 2016-2021,1206 Voss 2019-2024";"1200 Rv13 hp14 m11160";"12";"0";"R";"V";"13";"14";"14";"11160";;"1685365 0.0588235294117647 0.0588235294117647 WITH N/A ";"POINT Z (34038.75699 6752531.01764 84.22825)";"32633"
"370103708";"482";"12";"2016-08-13";"2017-02-24T09:58:11";"1400225";"ÅRDALSTANGEN";"FODNES";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NADDVIK";"2";"2016-08-13";;;"Årdal";"Sogn og Fjordane";"VEST";"Sogn og Fjordane";"";"1454 ELEKTRO,1401 INDRE SOGN 2009-2014,1454 ELEKTRO SOGN 2012-2017,E1454 Elektrokontrakt Sogn 2017-2022,1401 Indre Sogn 2014-2019,1401 Indre Sogn 2019-2024";"1400 Fv53 hp5 m8995";"14";"0";"F";"V";"53";"5";"5";"8995";;"384515 0.995251249954508 0.995251249954508 WITH N/A ";"POINT Z (103903.09594 6806146.57571 36.15142)";"32633"
"370103709";"482";"14";"2017-07-01";"2017-07-01T04:01:12";"1400444";"LOFTESNES";"STEDJE";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"GRAVENSTEINSGATA";"2";"2017-07-01";;;"Sogndal";"Sogn og Fjordane";"VEST";"Sogn og Fjordane";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1454 ELEKTRO,1402 MIDTRE SOGN 2011-2016,1454 ELEKTRO SOGN 2012-2017,1402 Midtre Sogn 2016-2021,E1454 Elektrokontrakt Sogn 2017-2022";"1400 Rv5 hp8 m1264";"14";"0";"R";"V";"5";"8";"8";"1264";;"384040 0.455872359709093 0.455872359709093 WITH N/A ";"POINT Z (76622.71669 6814192.36885 14.6345)";"32633"
"370103710";"482";"4";"2017-09-14";"2017-12-14T11:39:17";"1800023";"Rognan";"Fauske";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Tussvika Værstasjon";"2";"2017-09-14";;;"Fauske";"Nordland";"NORD";"Nordland vegavdeling";"RUTE7 2010-2019,RUTE7 2014-2023";"1806 BODØ 2015-2020,5002 Salten 2014-2019";"1800 Ev6 hp20 m21615";"18";"0";"E";"V";"6";"20";"20";"21615";;"885139 0.867174369471423 0.867174369471423 WITH N/A ";"POINT Z (517809.41353 7456277.368 92.47579)";"32633"
"370103711";"482";"4";"2014-03-15";"2017-05-08T15:29:42";"1800032";"Innhavet";"Narvik";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ULVSVÅG FARTSTAVLE";"2";"2014-03-15";;;"Hamarøy";"Nordland";"NORD";"Nordland vegavdeling";"RUTE8A 2010-2019,RUTE8A 2014-2023";"1807 NORD-SALTEN 2013-2018,5002 Salten 2014-2019,1807 NORD-SALTEN 2018-2023";"1800 Ev6 hp31 m478";"18";"0";"E";"V";"6";"31";"31";"478";;"885934 0.312402019563037 0.312402019563037 WITH N/A ";"POINT Z (536374.14478 7556388.21611 8.34112)";"32633"
"370103712";"482";"1";"2009-11-26";"2016-04-14T11:38:38";"1800108";"HOMMELSTØ";"X RV17";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKILLEBOTN";"2";"2012-12-01";;;"Brønnøy";"Nordland";"NORD";"Nordland vegavdeling";"";"1801 HELGELANDSKYSTEN 2013-2018,5001 Helgeland 2014-2019,1801 HELGELANDSKYSTEN 2018-2023";"1800 Fv76 hp5 m11031";"18";"0";"F";"V";"76";"5";"5";"11031";;"885273 0.600688309381549 0.600688309381549 WITH N/A ";"POINT Z (377913.15295 7265772.97948 41.84317)";"32633"
"370103713";"482";"1";"2009-11-26";"2016-04-15T09:07:17";"1800116";"Sømna";"Brønnøysund";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKILLEBOTN R17";"2";"2012-12-01";;;"Brønnøy";"Nordland";"NORD";"Nordland vegavdeling";"";"1801 HELGELANDSKYSTEN 2013-2018,5001 Helgeland 2014-2019,1801 HELGELANDSKYSTEN 2018-2023";"1800 Fv17 hp13 m17400";"18";"0";"F";"V";"17";"13";"13";"17400";;"885976 0.0766358976374893 0.0766358976374893 WITH N/A ";"POINT Z (377061.59881 7265483.25041 5.5882)";"32633"
"370103714";"482";"3";"2013-07-17";"2014-09-16T17:25:15";"1900107";"Sentrum";"Langnes";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LANGNESTUNNELEN";"2";"2013-07-17";;;"Tromsø";"Troms";"NORD";"Troms vegavdeling";"";"1905 TROMSØ 2016-2021,5005 Troms 2017-2022";"1900 Fv862 hp54 m900";"19";"0";"F";"V";"862";"54";"54";"900";;"1664653 0.520433632519421 0.520433632519421 WITH N/A ";"POINT Z (652681.31354 7733312.20235 18.21933)";"32633"
"370103715";"482";"8";"2017-09-06";"2017-09-06T04:01:07";"1900112";"Skibotn";"Birtavarre";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt, ikke lov å bruke";"Nordnes klimastasjon";"2";"2017-09-06";;;"Gàivuotna-Kåfjord";"Troms";"NORD";"Troms vegavdeling";"RUTE8B 2010-2019,RUTE8B 2014-2023";"1907 NORD-TROMS 2017-2022,5005 Troms 2017-2022";"1900 Ev6 hp16 m23020";"19";"0";"E";"V";"6";"16";"16";"23020";;"1125776 0.230713821373295 0.230713821373295 WITH N/A ";"POINT Z (709941.75691 7728858.31172 16.2095)";"32633"
"370103716";"482";"5";"2013-12-13";"2016-11-04T13:02:48";"1900114";"Nordkjosbotn";"Tromsø";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SANDVIKEIDET";"3";"2013-12-13";;;"Tromsø";"Troms";"NORD";"Troms vegavdeling";"RUTE8A 2010-2019,RUTE8A 2014-2023";"1905 TROMSØ 2016-2021,5005 Troms 2017-2022";"1900 Ev8 hp6 m8800";"19";"0";"E";"V";"8";"6";"6";"8800";;"1126304 0.617318150922962 0.617318150922962 WITH N/A ";"POINT Z (656232.86324 7720401.45521 73.68253)";"32633"
"370103717";"482";"7";"2013-12-13";"2016-05-03T13:13:51";"1900116";"Finland";"Skibotn";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"GALGO KLIMASTASJON";"2";"2013-12-13";;;"Storfjord";"Troms";"NORD";"Troms vegavdeling";"RUTE8B 2010-2019,RUTE8B 2014-2023";"1906 LYNGEN 2012-2018,5005 Troms 2017-2022,1906 LYNGEN 2018-2023";"1900 Ev8 hp1 m3984";"19";"0";"E";"V";"8";"1";"1";"3984";;"1125788 0.453108401580677 0.453108401580677 WITH N/A ";"POINT Z (728009.80436 7681414.808 510.92444)";"32633"
"370103719";"482";"3";"2017-09-28";"2017-09-28T04:01:13";"2000015";"Skaidi";"Hammerfest";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKJÅHOLMEN";"2";"2017-09-28";;;"Kvalsund";"Finnmark";"NORD";"Finnmark";"RUTE8B 2010-2019,RUTE8B 2014-2023";"2007 HAMMERFEST 2014-2019,5006 Vest-Finnmark 2013-2018,5006 Vest-Finnmark 2018-2023";"2000 Rv94 hp8 m2893";"20";"0";"R";"V";"94";"8";"8";"2893";;"930630 0.860547510936619 0.860547510936619 WITH N/A ";"POINT Z (823542.8578 7850054.78305 25.29813)";"32633"
"370103723";"482";"4";"2017-11-30";"2017-11-30T03:01:34";"900169";"STROMMEN X 407";"NEDENES";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HISOYSTOMMEN";"2";"2017-11-30";;;"Arendal";"Aust-Agder";"SØR";"Aust-Agder";"";"0910 Aust-Agder elektro og veglys 2013-2018,0903 Arendal vest 2016-2021,0910 Aust-Agder elektro og veglys 2018-2023";"0900 Fv420 hp4 m1100";"9";"0";"F";"V";"420";"4";"4";"1100";;"22214 0.884781628363349 0.884781628363349 WITH N/A ";"POINT Z (134870.97333 6494368.60463 6.1567)";"32633"
"370103757";"482";"3";"2017-07-11";"2017-10-23T14:14:49";"1900228";"Finnsnes";"Gryllefjord";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"SILSAND ØST";"2";"2017-07-11";;;"Lenvik";"Troms";"NORD";"Troms vegavdeling";"";"1903 SENJA 2014-2019,5005 Troms 2017-2022";"1900 Fv86 hp5 m1247";"19";"0";"F";"V";"86";"5";"5";"1247";;"1126319 0.281199753370552 0.281199753370552 WITH N/A ";"POINT Z (616745.81461 7684491.84136 17.69659)";"32633"
